customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-14954,Female,0,Yes,No,10,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,69.47,630.3,No
CUST-14955,Female,1,Yes,No,4,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,85.7,348.57,No
CUST-14956,Male,0,No,Yes,27,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.14,1954.74,Yes
CUST-14957,Male,0,Yes,No,72,Yes,DSL,No,No internet service,Month-to-month,Yes,Electronic check,59.6,4375.34,No
CUST-14958,Male,1,Yes,Yes,13,Yes,Fiber optic,No,Yes,One year,Yes,Mailed check,68.19,868.61,Yes
CUST-14959,Female,0,Yes,No,64,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,27.09,1793.77,No
CUST-14960,Female,0,No,No,36,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,79.95,2870.09,Yes
CUST-14961,Male,0,Yes,No,38,Yes,DSL,No,No,One year,No,Electronic check,79.27,2800.5,No
CUST-14962,Male,0,No,Yes,1,Yes,Fiber optic,No,Yes,Month-to-month,No,Mailed check,79.79,79.62,No
CUST-14963,Male,0,No,No,0,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),88.63,,Yes
CUST-14964,Female,0,No,Yes,4,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),98.76,389.74,No
CUST-14965,Female,0,Yes,Yes,5,Yes,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),69.83,318.77,No
CUST-14966,Male,0,No,No,31,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,100.64,2834.18,Yes
CUST-14967,Female,0,No,No,4,Yes,Fiber optic,No internet service,No,Month-to-month,No,Bank transfer (automatic),98.27,367.01,Yes
CUST-14968,Male,0,Yes,Yes,50,Yes,Fiber optic,No,No,Two year,No,Mailed check,98.6,4558.64,No
CUST-14969,Male,0,Yes,No,65,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,72.83,4583.5,Yes
CUST-14970,Female,0,Yes,Yes,7,Yes,DSL,No,No,Month-to-month,No,Mailed check,71.98,466.12,No
CUST-14971,Male,0,No,No,6,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),46.69,287.13,No
CUST-14972,Female,0,Yes,No,0,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),33.76,,No
CUST-14973,Female,0,No,No,13,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,99.13,1168.04,No
CUST-14974,Male,0,No,Yes,23,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,79.45,1845.69,No
CUST-14975,Female,0,Yes,No,61,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,23.34,1358.94,No
CUST-14976,Male,0,No,No,9,Yes,Fiber optic,Yes,Yes,Two year,No,Credit card (automatic),67.25,626.64,No
CUST-14977,Female,0,No,No,25,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,71.27,1814.77,Yes
CUST-14978,Female,1,No,Yes,5,Yes,Fiber optic,No internet service,No,One year,Yes,Bank transfer (automatic),96.03,464.47,No
CUST-14979,Female,0,Yes,No,2,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,20.56,40.42,No
CUST-14980,Male,0,Yes,No,0,Yes,DSL,Yes,No internet service,One year,No,Mailed check,86.6,,No
CUST-14981,Male,0,Yes,No,18,Yes,Fiber optic,No,No,One year,Yes,Bank transfer (automatic),86.77,1539.15,Yes
CUST-14982,Male,0,Yes,No,3,Yes,Fiber optic,Yes,No internet service,Two year,Yes,Electronic check,85.72,243.73,No
CUST-14983,Male,0,Yes,No,0,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,53.22,,No
CUST-14984,Male,0,No,No,23,Yes,DSL,No,No internet service,One year,No,Electronic check,49.78,1058.5,Yes
CUST-14985,Male,0,Yes,Yes,15,Yes,Fiber optic,No,Yes,Month-to-month,No,Electronic check,82.6,1195.34,No
CUST-14986,Female,0,Yes,Yes,11,Yes,No,No internet service,No,Two year,Yes,Electronic check,23.21,231.8,No
CUST-14987,Male,0,No,Yes,18,Yes,Fiber optic,No,No,Two year,No,Credit card (automatic),90.19,1462.04,Yes
CUST-14988,Female,0,Yes,No,1,No,No,Yes,No,Two year,No,Electronic check,33.7,32.8,No
CUST-14989,Male,0,Yes,Yes,12,Yes,DSL,Yes,No,Two year,Yes,Mailed check,38.87,444.15,No
CUST-14990,Female,0,No,Yes,10,Yes,DSL,No,Yes,Two year,No,Credit card (automatic),30.68,289.55,No
CUST-14991,Male,0,Yes,No,15,Yes,Fiber optic,Yes,No,Month-to-month,No,Mailed check,98.0,1408.77,Yes
CUST-14992,Male,0,No,Yes,20,Yes,No,No,No,Two year,No,Bank transfer (automatic),23.21,468.11,No
CUST-14993,Male,0,Yes,No,1,Yes,No,No,No,Month-to-month,Yes,Electronic check,20.69,21.64,Yes
CUST-14994,Male,1,Yes,No,36,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,79.12,2685.32,Yes
CUST-14995,Female,0,Yes,No,41,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,83.38,3560.21,Yes
CUST-14996,Female,0,Yes,No,11,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,25.29,262.71,Yes
CUST-14997,Female,0,No,No,11,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card (automatic),95.83,1093.77,Yes
CUST-14998,Female,0,Yes,No,4,Yes,DSL,No,No internet service,Two year,Yes,Electronic check,47.46,175.52,No
CUST-14999,Male,0,No,Yes,8,Yes,DSL,No internet service,Yes,Month-to-month,No,Electronic check,66.85,483.82,Yes
CUST-15000,Female,0,No,Yes,29,Yes,No,Yes,No,Two year,Yes,Electronic check,25.24,696.57,No
CUST-15001,Female,1,No,No,72,Yes,No,No,Yes,Month-to-month,No,Mailed check,18.65,1376.09,No
CUST-15002,Female,0,No,Yes,9,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,80.42,691.29,No
CUST-15003,Female,0,No,Yes,8,Yes,Fiber optic,No,Yes,Two year,Yes,Electronic check,81.66,668.69,Yes
CUST-15004,Female,0,Yes,Yes,42,Yes,DSL,Yes,No,Two year,No,Credit card (automatic),60.12,2602.89,No
CUST-15005,Male,0,Yes,No,10,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,88.87,907.03,Yes
CUST-15006,Male,0,No,No,14,Yes,Fiber optic,No internet service,No,Month-to-month,No,Mailed check,65.26,894.75,No
CUST-15007,Female,0,Yes,Yes,1,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),18.0,17.37,No
CUST-15008,Female,0,Yes,No,13,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),86.84,1063.4,No
CUST-15009,Male,0,No,No,54,Yes,DSL,Yes,No,Month-to-month,No,Credit card (automatic),61.15,3198.67,No
CUST-15010,Female,0,Yes,No,9,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,83.31,685.18,No
CUST-15011,Male,0,No,No,28,Yes,No,No,Yes,Two year,No,Credit card (automatic),30.48,876.32,No
CUST-15012,Female,0,Yes,No,31,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Mailed check,69.84,2133.24,No
CUST-15013,Female,0,No,No,0,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),36.02,,No
CUST-15014,Female,0,No,Yes,55,Yes,Fiber optic,No internet service,No,Month-to-month,No,Credit card (automatic),79.53,4329.61,No
CUST-15015,Female,0,Yes,No,42,Yes,No,No,No,One year,Yes,Bank transfer (automatic),28.76,1217.68,No
CUST-15016,Male,0,No,No,22,Yes,Fiber optic,No,No internet service,Two year,No,Credit card (automatic),114.48,2454.6,No
CUST-15017,Female,0,Yes,No,9,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,18.0,154.69,No
CUST-15018,Female,0,Yes,No,5,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card (automatic),83.82,425.26,No
CUST-15019,Male,0,Yes,No,35,No,No,No,No,Two year,No,Electronic check,20.0,734.62,No
CUST-15020,Female,0,No,No,55,Yes,No,No,No internet service,Month-to-month,No,Electronic check,24.59,1268.29,No
CUST-15021,Male,0,No,No,10,Yes,No,No,No,One year,Yes,Bank transfer (automatic),23.42,236.13,No
CUST-15022,Female,0,Yes,No,4,Yes,DSL,No,No,One year,Yes,Electronic check,55.73,203.74,Yes
CUST-15023,Male,0,No,No,15,Yes,Fiber optic,No internet service,No,One year,No,Electronic check,79.74,1099.92,No
CUST-15024,Female,1,No,No,10,No,Fiber optic,No,No internet service,Two year,Yes,Electronic check,76.7,782.45,No
CUST-15025,Female,0,No,Yes,6,Yes,No,No,No internet service,Month-to-month,No,Electronic check,18.0,111.7,No
CUST-15026,Male,1,No,Yes,48,No,DSL,Yes,No,One year,No,Electronic check,43.19,1951.5,No
CUST-15027,Male,0,Yes,Yes,27,Yes,No,No internet service,Yes,Two year,No,Electronic check,32.06,885.1,No
CUST-15028,Male,0,Yes,No,41,Yes,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),111.06,4611.35,Yes
CUST-15029,Female,0,No,No,13,Yes,Fiber optic,Yes,No internet service,Two year,No,Bank transfer (automatic),92.39,1215.97,No
CUST-15030,Male,0,No,No,9,No,Fiber optic,Yes,No,Month-to-month,No,Mailed check,72.8,610.54,Yes
CUST-15031,Female,0,No,No,17,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,86.06,1457.28,No
CUST-15032,Male,0,Yes,No,31,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,75.61,2400.55,Yes
CUST-15033,Male,0,Yes,No,5,Yes,DSL,No internet service,No internet service,Two year,Yes,Mailed check,56.0,272.2,No
CUST-15034,Female,0,Yes,No,14,Yes,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,90.67,1164.97,Yes
CUST-15035,Female,0,Yes,Yes,6,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),63.67,365.53,Yes
CUST-15036,Male,0,No,Yes,7,Yes,DSL,No,No,Month-to-month,No,Electronic check,59.76,390.94,No
CUST-15037,Male,0,No,No,1,Yes,DSL,No internet service,Yes,One year,No,Bank transfer (automatic),63.64,58.65,Yes
CUST-15038,Female,0,Yes,No,36,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,18.0,653.24,No
CUST-15039,Female,0,Yes,No,19,Yes,Fiber optic,No,No,Two year,Yes,Bank transfer (automatic),93.24,1722.11,No
CUST-15040,Female,0,No,Yes,43,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,27.01,1090.58,No
CUST-15041,Male,0,No,No,2,No,No,No,No,Month-to-month,Yes,Credit card (automatic),18.0,35.97,No
CUST-15042,Male,1,Yes,No,2,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,63.61,131.41,No
CUST-15043,Female,0,Yes,No,16,Yes,Fiber optic,No,No,One year,Yes,Bank transfer (automatic),74.22,1222.32,No
CUST-15044,Male,0,No,Yes,19,Yes,DSL,No,No,Month-to-month,No,Electronic check,73.98,1326.69,No
CUST-15045,Male,0,No,No,9,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),23.57,221.99,No
CUST-15046,Male,0,No,No,41,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,23.15,905.94,Yes
CUST-15047,Male,0,No,No,16,Yes,No,Yes,No,One year,Yes,Credit card (automatic),25.52,419.19,No
CUST-15048,Male,0,Yes,No,21,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,37.64,776.39,No
CUST-15049,Male,0,No,No,8,Yes,DSL,No internet service,Yes,One year,Yes,Mailed check,51.04,378.89,Yes
CUST-15050,Female,0,No,No,22,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Credit card (automatic),72.26,1563.75,No
CUST-15051,Female,0,Yes,Yes,15,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card (automatic),105.4,1515.91,Yes
CUST-15052,Female,0,Yes,Yes,7,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card (automatic),69.96,470.14,No
CUST-15053,Female,1,Yes,No,2,Yes,No,Yes,No internet service,One year,No,Electronic check,18.0,36.69,No
CUST-15054,Female,0,Yes,No,44,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),86.85,3499.87,Yes
CUST-15055,Female,0,No,No,17,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,21.01,373.41,No
CUST-15056,Female,1,Yes,No,53,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),72.9,3692.59,No
CUST-15057,Male,0,No,No,17,Yes,Fiber optic,No,Yes,Month-to-month,No,Credit card (automatic),80.91,1342.68,Yes
CUST-15058,Male,1,Yes,Yes,36,Yes,Fiber optic,No,No,Two year,No,Credit card (automatic),86.35,2969.16,Yes
CUST-15059,Female,1,No,Yes,35,No,Fiber optic,Yes,No,One year,No,Bank transfer (automatic),56.51,2032.22,Yes
CUST-15060,Male,0,Yes,No,11,Yes,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,89.65,922.99,No
CUST-15061,Male,0,Yes,Yes,17,Yes,No,No internet service,No,Month-to-month,No,Electronic check,18.0,297.8,No
CUST-15062,Female,0,No,No,0,Yes,Fiber optic,No,No internet service,Two year,No,Mailed check,95.26,,No
CUST-15063,Male,0,Yes,Yes,51,Yes,DSL,No,Yes,Month-to-month,Yes,Electronic check,50.57,2642.29,No
CUST-15064,Female,0,No,No,1,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),74.22,66.86,No
CUST-15065,Female,0,No,No,1,Yes,Fiber optic,Yes,No,Two year,Yes,Credit card (automatic),84.78,80.28,No
CUST-15066,Female,0,No,No,32,Yes,Fiber optic,Yes,No,Two year,Yes,Credit card (automatic),97.64,3239.03,No
CUST-15067,Female,0,Yes,Yes,2,Yes,No,No,No,Two year,Yes,Mailed check,18.0,33.34,No
CUST-15068,Male,0,No,No,7,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,67.78,433.77,No
CUST-15069,Female,0,No,No,72,Yes,Fiber optic,Yes,No internet service,Two year,Yes,Credit card (automatic),73.35,5200.5,No
CUST-15070,Male,0,Yes,No,5,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,89.05,No
CUST-15071,Male,0,Yes,No,6,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,60.84,369.86,No
CUST-15072,Female,0,Yes,No,4,Yes,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),60.23,228.84,No
CUST-15073,Male,0,No,No,13,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),99.07,1223.66,Yes
CUST-15074,Female,0,Yes,No,46,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),18.0,805.72,Yes
CUST-15075,Female,0,Yes,No,17,Yes,DSL,No internet service,Yes,Two year,Yes,Electronic check,61.01,997.1,Yes
CUST-15076,Male,0,No,Yes,6,Yes,DSL,No internet service,Yes,Month-to-month,No,Mailed check,62.94,396.1,No
CUST-15077,Female,0,No,No,47,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,27.37,1243.89,No
CUST-15078,Female,1,Yes,No,23,Yes,No,No internet service,No,One year,Yes,Bank transfer (automatic),18.0,409.48,No
CUST-15079,Male,0,No,No,12,Yes,DSL,No internet service,No,Two year,Yes,Mailed check,67.28,773.79,No
CUST-15080,Female,1,Yes,Yes,45,Yes,DSL,No,No internet service,One year,Yes,Bank transfer (automatic),34.86,1437.43,No
CUST-15081,Male,0,No,No,11,Yes,Fiber optic,No,Yes,Two year,No,Electronic check,95.25,998.0,No
CUST-15082,Female,0,Yes,No,11,Yes,No,No,No,One year,Yes,Bank transfer (automatic),18.0,202.25,No
CUST-15083,Female,0,Yes,No,25,Yes,DSL,No,No internet service,Month-to-month,No,Electronic check,24.09,562.76,No
CUST-15084,Female,0,Yes,No,33,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),54.07,1788.94,No
CUST-15085,Male,0,Yes,Yes,28,Yes,Fiber optic,No,Yes,One year,Yes,Electronic check,74.61,2054.58,Yes
CUST-15086,Male,0,Yes,No,49,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,88.35,4464.26,Yes
CUST-15087,Female,0,Yes,Yes,48,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Mailed check,67.65,3226.41,No
CUST-15088,Female,1,Yes,No,44,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),105.98,4584.53,No
CUST-15089,Male,0,Yes,Yes,3,No,DSL,No internet service,Yes,One year,No,Credit card (automatic),71.07,223.08,No
CUST-15090,Male,1,No,No,12,Yes,No,No,No,Two year,No,Bank transfer (automatic),32.2,373.88,No
CUST-15091,Male,1,No,No,3,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,69.43,192.34,Yes
CUST-15092,Female,0,No,No,4,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),85.0,322.33,Yes
CUST-15093,Male,0,Yes,No,25,Yes,Fiber optic,Yes,Yes,One year,No,Bank transfer (automatic),87.98,2001.78,Yes
CUST-15094,Male,0,Yes,Yes,15,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),101.09,1503.43,Yes
CUST-15095,Male,0,Yes,No,29,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,77.95,2214.51,No
CUST-15096,Male,0,Yes,Yes,10,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),25.06,228.47,No
CUST-15097,Male,0,Yes,No,14,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,88.1,1258.3,Yes
CUST-15098,Male,1,No,No,8,Yes,DSL,No,No,One year,No,Electronic check,65.61,472.68,No
CUST-15099,Female,0,No,No,6,Yes,DSL,Yes,No,Two year,Yes,Mailed check,56.39,326.68,No
CUST-15100,Male,1,No,Yes,11,Yes,Fiber optic,No internet service,Yes,Two year,Yes,Bank transfer (automatic),87.66,909.67,No
CUST-15101,Male,0,Yes,No,10,Yes,Fiber optic,Yes,No,One year,No,Electronic check,86.61,814.65,No
CUST-15102,Female,0,No,No,1,Yes,Fiber optic,No,Yes,One year,Yes,Bank transfer (automatic),84.34,86.24,No
CUST-15103,Male,0,Yes,No,11,Yes,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.22,738.6,No
CUST-15104,Male,0,No,No,56,Yes,DSL,No internet service,Yes,Two year,Yes,Credit card (automatic),78.19,4083.7,No
CUST-15105,Male,0,Yes,No,22,Yes,No,No,No internet service,One year,Yes,Credit card (automatic),25.28,577.12,No
CUST-15106,Male,1,Yes,No,9,Yes,No,No,No,Two year,Yes,Mailed check,18.0,154.58,No
CUST-15107,Male,0,Yes,No,0,Yes,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,59.12,,No
CUST-15108,Male,0,Yes,No,14,No,DSL,Yes,No internet service,Two year,No,Electronic check,65.54,847.76,No
CUST-15109,Female,0,Yes,Yes,29,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.76,1614.18,Yes
CUST-15110,Female,0,No,No,21,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,67.43,1345.61,Yes
CUST-15111,Male,0,No,No,22,Yes,No,No,Yes,Month-to-month,No,Electronic check,31.97,706.37,No
CUST-15112,Male,0,No,No,10,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,99.12,1021.24,No
CUST-15113,Female,1,Yes,No,1,No,Fiber optic,No,No,Month-to-month,No,Mailed check,79.03,71.88,Yes
CUST-15114,Male,0,No,No,29,Yes,Fiber optic,No,Yes,One year,Yes,Credit card (automatic),94.08,2527.8,No
CUST-15115,Male,0,Yes,No,9,Yes,DSL,No,No internet service,One year,Yes,Credit card (automatic),49.64,444.97,No
CUST-15116,Male,0,Yes,Yes,13,No,Fiber optic,No,No,Month-to-month,No,Electronic check,62.05,733.76,Yes
CUST-15117,Female,0,No,No,0,Yes,Fiber optic,No internet service,No,One year,Yes,Bank transfer (automatic),103.01,,Yes
CUST-15118,Male,0,No,No,61,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,49.79,3086.18,No
CUST-15119,Male,0,No,No,66,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),97.97,6220.87,No
CUST-15120,Female,0,Yes,No,18,Yes,Fiber optic,No,No internet service,Month-to-month,No,Bank transfer (automatic),109.21,1896.24,Yes
CUST-15121,Female,0,No,No,1,Yes,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),104.61,106.9,Yes
CUST-15122,Female,0,No,Yes,2,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.22,56.52,No
CUST-15123,Male,0,Yes,Yes,23,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,22.92,486.96,No
CUST-15124,Female,0,Yes,No,1,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),23.45,23.63,No
CUST-15125,Female,0,No,Yes,50,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),18.0,877.79,No
CUST-15126,Male,0,No,Yes,16,Yes,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),39.13,642.59,No
CUST-15127,Female,0,Yes,No,1,Yes,DSL,No internet service,Yes,Two year,Yes,Electronic check,57.1,56.98,No
CUST-15128,Male,0,Yes,No,20,Yes,Fiber optic,No,No,Two year,No,Mailed check,80.82,1618.14,No
CUST-15129,Male,1,No,Yes,14,No,Fiber optic,Yes,No,One year,Yes,Electronic check,72.39,1053.74,No
CUST-15130,Male,0,No,No,12,No,DSL,No,No,Month-to-month,Yes,Electronic check,55.1,612.22,No
CUST-15131,Male,1,Yes,No,2,Yes,Fiber optic,No,No,One year,Yes,Bank transfer (automatic),63.43,120.48,No
CUST-15132,Male,1,No,Yes,23,Yes,DSL,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),68.16,1535.85,No
CUST-15133,Male,0,No,No,11,Yes,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,50.11,503.74,Yes
CUST-15134,Male,0,No,Yes,11,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.9,1084.22,Yes
CUST-15135,Male,0,No,No,8,Yes,Fiber optic,No,No,Two year,Yes,Bank transfer (automatic),85.75,646.37,No
CUST-15136,Male,1,No,Yes,6,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,81.66,463.87,No
CUST-15137,Male,1,No,No,31,Yes,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),112.86,3367.47,No
CUST-15138,Female,0,No,Yes,20,Yes,DSL,No,Yes,Month-to-month,No,Electronic check,58.66,1162.05,Yes
CUST-15139,Female,0,No,No,12,Yes,No,No internet service,No internet service,Two year,Yes,Mailed check,25.11,313.47,No
CUST-15140,Female,0,No,Yes,3,Yes,DSL,No,Yes,Month-to-month,No,Bank transfer (automatic),37.2,113.8,Yes
CUST-15141,Male,0,No,Yes,15,Yes,Fiber optic,No,Yes,Two year,Yes,Electronic check,66.31,965.33,No
CUST-15142,Male,0,No,No,3,Yes,Fiber optic,Yes,No,Two year,Yes,Electronic check,81.39,243.61,Yes
CUST-15143,Female,0,No,Yes,7,Yes,Fiber optic,No,No,One year,Yes,Electronic check,85.9,553.8,No
CUST-15144,Male,1,Yes,No,28,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Credit card (automatic),82.31,2290.32,Yes
CUST-15145,Male,0,Yes,Yes,72,Yes,DSL,No,No internet service,Month-to-month,No,Credit card (automatic),70.05,5257.99,No
CUST-15146,Male,0,No,No,5,Yes,Fiber optic,Yes,No,Two year,No,Bank transfer (automatic),74.61,341.49,No
CUST-15147,Male,0,No,No,17,Yes,DSL,No,No internet service,One year,Yes,Electronic check,87.94,1519.91,No
CUST-15148,Female,0,Yes,No,19,Yes,Fiber optic,Yes,Yes,One year,Yes,Mailed check,80.92,1448.82,No
CUST-15149,Male,0,No,No,13,Yes,DSL,No,No internet service,Month-to-month,No,Electronic check,68.18,806.7,No
CUST-15150,Female,1,Yes,No,4,No,DSL,No,No,Month-to-month,No,Mailed check,67.48,276.7,Yes
CUST-15151,Male,1,Yes,No,1,Yes,Fiber optic,No internet service,No,Two year,Yes,Electronic check,72.31,72.08,No
CUST-15152,Male,0,Yes,Yes,44,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,74.57,3144.86,No
CUST-15153,Female,0,Yes,No,7,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),90.75,586.82,No
CUST-15154,Male,0,No,Yes,34,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,90.64,2943.72,Yes
CUST-15155,Female,1,Yes,No,14,Yes,DSL,No,No internet service,Month-to-month,No,Electronic check,64.3,897.84,Yes
CUST-15156,Male,0,No,Yes,3,Yes,Fiber optic,No,No,Two year,Yes,Credit card (automatic),96.46,292.87,No
CUST-15157,Female,1,No,No,18,No,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),75.79,1422.6,No
CUST-15158,Female,1,Yes,Yes,10,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,72.21,729.79,Yes
CUST-15159,Male,0,No,No,72,Yes,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),48.69,3491.39,No
CUST-15160,Male,0,Yes,Yes,24,Yes,Fiber optic,Yes,No internet service,Two year,No,Bank transfer (automatic),87.22,2143.36,No
CUST-15161,Female,1,No,No,33,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,100.24,3137.91,Yes
CUST-15162,Male,1,Yes,No,7,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,18.0,127.66,Yes
CUST-15163,Female,0,Yes,No,11,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.65,741.31,No
CUST-15164,Female,0,No,No,1,Yes,DSL,No internet service,No,Two year,No,Electronic check,56.5,51.14,No
CUST-15165,Female,0,No,No,55,Yes,Fiber optic,No internet service,No internet service,Two year,No,Electronic check,94.39,5111.08,No
CUST-15166,Male,1,No,No,42,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,79.52,3061.73,No
CUST-15167,Female,1,No,No,32,Yes,Fiber optic,Yes,No internet service,Two year,Yes,Bank transfer (automatic),79.08,2368.42,No
CUST-15168,Female,0,No,Yes,44,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,74.98,3032.68,No
CUST-15169,Male,1,No,No,14,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,93.84,1327.43,Yes
CUST-15170,Female,0,No,No,3,Yes,DSL,No internet service,Yes,One year,No,Credit card (automatic),72.68,222.69,No
CUST-15171,Female,0,No,No,25,Yes,No,No,No internet service,One year,Yes,Mailed check,33.41,752.92,No
CUST-15172,Male,0,No,Yes,72,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),78.34,5306.03,Yes
CUST-15173,Female,0,No,Yes,8,Yes,DSL,Yes,No,One year,Yes,Credit card (automatic),40.75,297.58,No
CUST-15174,Male,0,Yes,Yes,42,Yes,DSL,No,No,Month-to-month,No,Bank transfer (automatic),46.5,1804.33,No
CUST-15175,Male,0,No,Yes,50,Yes,Fiber optic,No internet service,No,Month-to-month,No,Mailed check,64.15,2968.97,Yes
CUST-15176,Male,0,No,No,51,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),93.38,4825.34,Yes
